timestamp_robot,time_elapsed_sec,event_label,current_event_type,bow_direction,current_string,remaining_duration_sec,calc_TCP_pose_x,calc_TCP_pose_y,calc_TCP_pose_z,calc_TCP_pose_rx,calc_TCP_pose_ry,calc_TCP_pose_rz,pred_q_base,pred_q_shoulder,pred_q_elbow,pred_q_wrist1,pred_q_wrist2,pred_q_wrist3
0.22000000000000006,0.0021309852600097656,,bowing,up,A,0.49895833333333334,0.3922013293595102,0.5917388268571429,0.1828031762632449,1.6424264773680517,-0.8097562435427437,-1.7421825273626914,-2.387216062037994,0.5869887195530235,-2.056494268937049,0.12157645463751199,-1.7473889005767196,-1.859137259060574
0.23000000000000007,0.002190113067626953,,bowing,up,A,0.49895833333333334,0.3886827115408368,0.5995014965757143,0.17960729575708165,1.640733370384553,-0.8088397966712308,-1.7442031431451255,-2.3771600061483786,0.6080968385914518,-2.0929412219308,0.13429569809821573,-1.7363503836631209,-1.8530277722863961
0.24000000000000007,0.0022499561309814453,,bowing,up,A,0.49895833333333334,0.3851640937221633,0.6072641662942857,0.17641141525091836,1.6390392087792212,-0.807925712443874,-1.746224066032623,-2.3671031682152903,0.6292043850976288,-2.129384110972872,0.14701050406805405,-1.7253089581107284,-1.8469162739187668
0.25000000000000006,0.0023102760314941406,,bowing,up,A,0.49895833333333334,0.3816454759034898,0.6150268360128572,0.1732155347447551,1.6373439954693838,-0.8070139949542509,-1.7482452977214487,-2.3570453983470636,0.6503105956952198,-2.165822457951303,0.15971998504885376,-1.7142641003645591,-1.8408025558618113
0.26000000000000006,0.002370119094848633,,bowing,up,A,0.49895833333333334,0.3781268580848164,0.6227895057314285,0.17001965423859183,1.6356477333678163,-0.8061046482899515,-1.750266839882182,-2.348031265493595,0.6707807229616918,-2.2006039079245805,0.17062061796739458,-1.7034606014654998,-1.8355189322475205
0.2700000000000001,0.0024292469024658203,,bowing,up,A,0.49895833333333334,0.3746082402661429,0.63055217545,0.16682377373242857,1.6339504253828903,-0.8051976765325378,-1.7522886941598372,-2.339022815489363,0.69124607912607,-2.2353710145389907,0.18150451520609945,-1.6926552410376126,-1.8302382913407613
0.2800000000000001,0.0024890899658203125,,bowing,up,A,0.49895833333333334,0.3710896224474694,0.6383148451685714,0.1636278932262653,1.632252074418721,-0.8042930837575014,-1.7543108621739927,-2.3300750086117787,0.7117110536022808,-2.2699597853914844,0.19180076186875006,-1.6818585483533308,-1.8247064093484062
0.2900000000000001,0.0025510787963867188,,bowing,up,A,0.49895833333333334,0.36757100462879594,0.6460775148871428,0.16043201272010205,1.630552683375313,-0.8033908740342214,-1.7563333455189114,-2.3214804377369043,0.7322141014731987,-2.3035834872481904,0.19889808475913928,-1.6711015295021967,-1.8178144127214917
0.3000000000000001,0.0026102066040039062,,bowing,up,A,0.49895833333333334,0.3640523868101225,0.6538401846057142,0.15723613221393878,1.6288522551487061,-0.8024910514259233,-1.758356145763665,-2.3128849327545478,0.7527158134355303,-2.3372024079852736,0.20599046301684965,-1.6603410784572858,-1.8109207513275827
0.3100000000000001,0.0026700496673583984,,bowing,up,A,0.49895833333333334,0.360533768991449,0.6616028543242857,0.15404025170777552,1.6271507926311155,-0.8015936199896355,-1.760379264452254,-2.304288476285966,0.7732166665994851,-2.3708175038266592,0.21307827699824133,-1.6495774715392837,-1.8040251477055131
0.3200000000000001,0.002730131149291992,,bowing,up,A,0.49895833333333334,0.3570151511727755,0.6693655240428571,0.15084437120161226,1.6254482987110759,-0.8006985837761486,-1.7624027031037284,-2.2956913768038616,0.7937164701209791,-2.4044280576044033,0.22016114634695416,-1.6388106214890263,-1.7971276712205748
0.3300000000000001,0.002790212631225586,,bowing,up,A,0.49895833333333334,0.353496533354102,0.6771281937614286,0.147648490695449,1.6237447762735784,-0.7998059468299715,-1.764426463212305,-2.287093312801474,0.8142151285779708,-2.43803478648645,0.2272397049902546,-1.6280403974177684,-1.7902280444116019
0.34000000000000014,0.002849102020263672,,bowing,up,A,0.49895833333333334,0.34997791553542856,0.68489086348,0.1444526101892857,1.6220402282002107,-0.79891571318929,-1.7664505462474882,-2.2784943972406384,0.8347127373925018,-2.4716367342488734,0.23431395292814305,-1.6172671919917467,-1.7833270302968
0.35000000000000014,0.0029141902923583984,,bowing,up,A,0.49895833333333334,0.3464592977167551,0.6926535331985714,0.14125672968312245,1.620334657369292,-0.7980278868859235,-1.768474953654183,-2.269894595363866,0.8552094874086562,-2.505233900891675,0.2413823687351795,-1.6064904380263965,-1.7764235883967978
0.36000000000000015,0.002973318099975586,,bowing,up,A,0.49895833333333334,0.34294067989808164,0.7004162029171428,0.1380608491769592,1.6186280666560098,-0.7971424719452814,-1.7704996868528133,-2.2612939245499017,0.8757050923603078,-2.5388274816947596,0.24844710776406997,-1.5957108045086406,-1.7695184123645098
0.37000000000000016,0.003033161163330078,,bowing,up,A,0.49895833333333334,0.33942206207940817,0.7081788726357142,0.13486496867079592,1.6169204589325512,-0.7962594723863216,-1.7725247472394356,-2.2526924021774892,0.8961996476694991,-2.5724160423222404,0.2555065218039221,-1.5849275642787801,-1.7626114328346443
0.38000000000000017,0.0030930042266845703,,bowing,up,A,0.49895833333333334,0.3359034442607347,0.7159415423542856,0.13166908816463266,1.6152118370682376,-0.7953788922215063,-1.7745501361858518,-2.2440900977616036,0.9166934396023554,-2.6060007780540237,0.26256149835290854,-1.5741413136077682,-1.7557025110766182
0.3900000000000002,0.0031533241271972656,,bowing,up,A,0.49895833333333334,0.33238482644206124,0.7237042120728572,0.1284732076584694,1.6135022039296532,-0.794500735456759,-1.7765758550397228,-2.2357634723593325,0.9370586980448099,-2.639387336377457,0.2689097727851899,-1.5636028498756007,-1.7489062385518912
0.4000000000000002,0.0032122135162353516,,bowing,up,A,0.49895833333333334,0.3288662086233878,0.7314668817914286,0.1252773271523061,1.611791562380774,-0.7936250060914217,-1.7786019051246786,-2.2273970148761686,0.9582686324019156,-2.674347122112651,0.2759745118140804,-1.5534197636312603,-1.7423623169574234
0.4100000000000002,0.0032720565795898438,,bowing,up,A,0.49895833333333334,0.3253475908047143,0.73922955151,0.12208144664614287,1.6100799152830985,-0.79275170811821,-1.7806282877404311,-2.2182432655393343,0.9822554435995394,-2.7142350468986653,0.2866914326107868,-1.543445197702048,-1.7362981950838476
0.4200000000000002,0.0033321380615234375,,bowing,up,A,0.49895833333333334,0.32182897298604085,0.7469922212285715,0.1188855661399796,1.60836726549577,-0.7918808455231706,-1.782655004162881,-2.209088873188977,1.006241109732661,-2.7541191467889825,0.29740328198936106,-1.533467708590848,-1.73023254717386
0.4300000000000002,0.0033910274505615234,,bowing,up,A,0.49895833333333334,0.3183103551673674,0.7547548909471429,0.11568968563381632,1.6066536158757037,-0.791012422285638,-1.7846820556442278,-2.199630596123745,1.0306791717662975,-2.795534161182401,0.3095003892307122,-1.5238670336353854,-1.7241343669421871
0.4400000000000002,0.003450155258178711,,bowing,up,A,0.49895833333333334,0.31479173734869387,0.7625175606657143,0.11249380512765306,1.6049389692777107,-0.7901464423781882,-1.786709443413078,-2.1899720811719297,1.0557467330101638,-2.8383380908261358,0.3231103005008622,-1.5145810006814429,-1.718067678552828
0.45000000000000023,0.003509998321533203,,bowing,up,A,0.49895833333333334,0.3112731195300204,0.7702802303842857,0.1092979246214898,1.6032233285546176,-0.7892829097665971,-1.7887371686745497,-2.180271370630058,1.0810730788315872,-2.8827427393194607,0.3377929434914,-1.5052429321794794,-1.7123586376061346
0.46000000000000024,0.0035691261291503906,,bowing,up,A,0.49895833333333334,0.307754501711347,0.778042900102857,0.10610204411532653,1.6015066965573899,-0.788421828409796,-1.790765232610381,-2.1708540726428125,1.1060007513620693,-2.928483710747255,0.353699826819021,-1.4954936112384594,-1.7072224152361541
0.47000000000000025,0.0036292076110839844,,bowing,up,A,0.49895833333333334,0.3042358838926735,0.7858055698214286,0.10290616360916327,1.5997890761352496,-0.7875632022598255,-1.7927936363790322,-2.1614363749444587,1.1309268971398814,-2.974218944831502,0.3696007512303372,-1.4857408290172747,-1.702084666829762
0.48000000000000026,0.003688335418701172,,bowing,up,A,0.49895833333333334,0.300717266074,0.79356823954,0.099710283103,1.5980704701357928,-0.7867070352617936,-1.794822381115793,-2.152002827831718,1.1559952217600826,-3.02035292429226,0.38578288577707687,-1.476087231378959,-1.6969634273627325
0.49000000000000027,0.003750324249267578,,bowing,down,A,0.4989583333333334,0.3042358838926735,0.7858055698214286,0.10290616360916326,1.5997890761352496,-0.7875632022598255,-1.7927936363790327,-2.1614363749444587,1.1309268971398814,-2.974218944831502,0.3696007512303372,-1.4857408290172747,-1.702084666829762
0.5000000000000002,0.003812074661254883,,bowing,down,A,0.4989583333333334,0.30775450171134694,0.778042900102857,0.10610204411532652,1.6015066965573899,-0.788421828409796,-1.790765232610381,-2.1708540726428125,1.1060007513620693,-2.928483710747255,0.353699826819021,-1.4954936112384594,-1.7072224152361541
0.5100000000000002,0.0038709640502929688,,bowing,down,A,0.4989583333333334,0.3112731195300204,0.7702802303842857,0.1092979246214898,1.6032233285546174,-0.7892829097665971,-1.78873716867455,-2.180271370630058,1.0810730788315872,-2.8827427393194607,0.3377929434914,-1.5052429321794794,-1.7123586376061346
0.5200000000000002,0.003930091857910156,,bowing,down,A,0.4989583333333334,0.3147917373486939,0.7625175606657143,0.11249380512765306,1.6049389692777105,-0.7901464423781882,-1.7867094434130781,-2.1899720811719297,1.0557467330101638,-2.8383380908261358,0.3231103005008622,-1.5145810006814429,-1.718067678552828
0.5300000000000002,0.00399017333984375,,bowing,down,A,0.4989583333333334,0.3183103551673674,0.7547548909471429,0.11568968563381632,1.6066536158757034,-0.7910124222856382,-1.7846820556442275,-2.199630596123745,1.0306791717662975,-2.795534161182401,0.3095003892307122,-1.5238670336353854,-1.7241343669421871
0.5400000000000003,0.0040493011474609375,,bowing,down,A,0.4989583333333334,0.32182897298604085,0.7469922212285715,0.11888556613997958,1.60836726549577,-0.7918808455231708,-1.782655004162881,-2.209088873188977,1.006241109732661,-2.7541191467889825,0.29740328198936106,-1.533467708590848,-1.73023254717386
0.5500000000000003,0.00410914421081543,,bowing,down,A,0.4989583333333334,0.3253475908047143,0.7392295515100001,0.12208144664614287,1.6100799152830985,-0.7927517081182102,-1.7806282877404311,-2.2182432655393343,0.9822554435995394,-2.7142350468986653,0.2866914326107868,-1.543445197702048,-1.7362981950838476
0.5600000000000003,0.004168987274169922,,bowing,down,A,0.4989583333333334,0.3288662086233878,0.7314668817914286,0.12527732715230613,1.611791562380774,-0.793625006091422,-1.7786019051246786,-2.2273970148761686,0.9582686324019156,-2.674347122112651,0.2759745118140804,-1.5534197636312603,-1.7423623169574234
0.5700000000000003,0.004216194152832031,,bowing,down,A,0.4989583333333334,0.33238482644206124,0.7237042120728572,0.1284732076584694,1.613502203929653,-0.794500735456759,-1.776575855039723,-2.2357634723593325,0.9370586980448099,-2.639387336377457,0.2689097727851899,-1.5636028498756007,-1.7489062385518912
0.5800000000000003,0.004275083541870117,,bowing,down,A,0.4989583333333334,0.3359034442607347,0.7159415423542856,0.13166908816463266,1.6152118370682376,-0.7953788922215063,-1.7745501361858518,-2.2440900977616036,0.9166934396023554,-2.6060007780540237,0.26256149835290854,-1.5741413136077682,-1.7557025110766182
0.5900000000000003,0.004334211349487305,,bowing,down,A,0.4989583333333334,0.33942206207940817,0.7081788726357142,0.13486496867079592,1.6169204589325512,-0.7962594723863216,-1.7725247472394356,-2.2526924021774892,0.8961996476694991,-2.5724160423222404,0.2555065218039221,-1.5849275642787801,-1.7626114328346443
0.6000000000000003,0.004393100738525391,,bowing,down,A,0.4989583333333334,0.34294067989808164,0.7004162029171428,0.13806084917695918,1.6186280666560098,-0.7971424719452814,-1.7704996868528138,-2.2612939245499017,0.8757050923603078,-2.5388274816947596,0.24844710776406997,-1.5957108045086406,-1.7695184123645098
0.6100000000000003,0.004452228546142578,,bowing,down,A,0.4989583333333334,0.3464592977167551,0.6926535331985713,0.14125672968312247,1.620334657369292,-0.7980278868859235,-1.768474953654183,-2.269894595363866,0.8552094874086562,-2.505233900891675,0.2413823687351795,-1.6064904380263965,-1.7764235883967978
0.6200000000000003,0.004514217376708984,,bowing,down,A,0.4989583333333334,0.34997791553542856,0.68489086348,0.1444526101892857,1.6220402282002107,-0.7989157131892901,-1.7664505462474882,-2.2784943972406384,0.8347127373925018,-2.4716367342488734,0.23431395292814305,-1.6172671919917467,-1.7833270302968
0.6300000000000003,0.004577159881591797,,bowing,down,A,0.4989583333333334,0.353496533354102,0.6771281937614286,0.147648490695449,1.6237447762735782,-0.7998059468299716,-1.7644264632123052,-2.287093312801474,0.8142151285779708,-2.43803478648645,0.2272397049902546,-1.6280403974177684,-1.7902280444116019
0.6400000000000003,0.004636287689208984,,bowing,down,A,0.4989583333333334,0.35701515117277555,0.6693655240428571,0.15084437120161226,1.6254482987110757,-0.8006985837761486,-1.7624027031037282,-2.2956913768038616,0.7937164701209791,-2.4044280576044033,0.22016114634695416,-1.6388106214890263,-1.7971276712205748
0.6500000000000004,0.0046961307525634766,,bowing,down,A,0.4989583333333334,0.360533768991449,0.6616028543242858,0.15404025170777552,1.6271507926311155,-0.8015936199896355,-1.760379264452254,-2.304288476285966,0.7732166665994851,-2.3708175038266592,0.21307827699824133,-1.6495774715392837,-1.8040251477055131
0.6600000000000004,0.0047550201416015625,,bowing,down,A,0.4989583333333334,0.3640523868101225,0.6538401846057144,0.15723613221393878,1.628852255148706,-0.8024910514259233,-1.7583561457636652,-2.3128849327545478,0.7527158134355303,-2.3372024079852736,0.20599046301684965,-1.6603410784572858,-1.8109207513275827
0.6700000000000004,0.00481414794921875,,bowing,down,A,0.4989583333333334,0.36757100462879594,0.6460775148871428,0.16043201272010205,1.630552683375313,-0.8033908740342214,-1.7563333455189114,-2.3214804377369043,0.7322141014731987,-2.3035834872481904,0.19889808475913928,-1.6711015295021967,-1.8178144127214917
0.6800000000000004,0.004873991012573242,,bowing,down,A,0.4989583333333334,0.3710896224474694,0.6383148451685714,0.1636278932262653,1.6322520744187208,-0.8042930837575016,-1.754310862173993,-2.3300750086117787,0.7117110536022808,-2.2699597853914844,0.19180076186875006,-1.6818585483533308,-1.8247064093484062
0.6900000000000004,0.00493311882019043,,bowing,down,A,0.4989583333333334,0.37460824026614287,0.63055217545,0.16682377373242857,1.6339504253828903,-0.8051976765325378,-1.7522886941598372,-2.339022815489363,0.69124607912607,-2.2353710145389907,0.18150451520609945,-1.6926552410376126,-1.8302382913407613
0.7000000000000004,0.004992008209228516,,bowing,down,A,0.4989583333333334,0.37812685808481633,0.6227895057314285,0.17001965423859183,1.6356477333678163,-0.8061046482899515,-1.750266839882182,-2.348031265493595,0.6707807229616918,-2.2006039079245805,0.17062061796739458,-1.7034606014654998,-1.8355189322475205
0.7100000000000004,0.005056142807006836,,bowing,down,A,0.4989583333333334,0.3816454759034898,0.615026836012857,0.1732155347447551,1.6373439954693838,-0.8070139949542507,-1.748245297721449,-2.3570453983470636,0.6503105956952198,-2.165822457951303,0.15971998504885376,-1.7142641003645591,-1.8408025558618113
0.7200000000000004,0.005111217498779297,,bowing,down,A,0.4989583333333334,0.3851640937221633,0.6072641662942857,0.17641141525091836,1.6390392087792212,-0.807925712443874,-1.746224066032623,-2.3671031682152903,0.6292043850976288,-2.129384110972872,0.14701050406805405,-1.7253089581107284,-1.8469162739187668
0.7300000000000004,0.005166053771972656,,bowing,down,A,0.4989583333333334,0.3886827115408368,0.5995014965757143,0.17960729575708165,1.640733370384553,-0.8088397966712308,-1.7442031431451255,-2.3771600061483786,0.6080968385914518,-2.0929412219308,0.13429569809821573,-1.7363503836631209,-1.8530277722863961
0.7400000000000004,0.005220174789428711,,bowing,down,A,0.4989583333333334,0.39220132935951024,0.5917388268571429,0.18280317626324494,1.6424264773680517,-0.8097562435427437,-1.7421825273626919,-2.387216062037994,0.5869887195530235,-2.056494268937049,0.12157645463751199,-1.7473889005767196,-1.859137259060574
0.7500000000000004,0.005342960357666016,,bowing,down,A,0.4989583333333334,0.39571994717818365,0.5839761571385714,0.18599905676940814,1.6441185268076852,-0.8106750489588898,-1.7401622169632396,-2.397271133856239,0.5658796462941762,-2.0200425348236752,0.10885175940231617,-1.75842386895099,-1.8652444567801343
0.7600000000000005,0.005416154861450195,,bowing,down,A,0.4989583333333334,0.39923856499685717,0.57621348742,0.18919493727557143,1.645809515776566,-0.8115962088142419,-1.7381422101987447,-2.4073254496991265,0.544769237126743,-1.9835867367586228,0.09612199274898825,-1.769455695995363,-1.8713497122715341
0.7700000000000005,0.005480289459228516,,bowing,down,A,0.4989583333333334,0.40275718281553063,0.5684508177014286,0.19239081778173472,1.6474994413427948,-0.8125197189975095,-1.7361225052951077,-2.4173789183282515,0.5236580645829747,-1.9471261575739476,0.08338766181934143,-1.780484207191511,-1.8774527480736078
0.7800000000000005,0.0055391788482666016,,bowing,down,A,0.4989583333333334,0.4062758006342041,0.5606881479828572,0.195586698287898,1.649188300569307,-0.8134455753915798,-1.734103100452027,-2.427431548432986,0.5025457469747041,-1.9106612753816123,0.07064800590065601,-1.7915095770577618,-1.8835538416475215
0.7900000000000005,0.005607128143310547,,bowing,down,A,0.4989583333333334,0.40979441845287756,0.5529254782642856,0.19878257879406125,1.6508760905137148,-0.8143737738735588,-1.7320839938428632,-2.4374833052558427,0.4814324751460146,-1.8741920901816167,0.05790327856383848,-1.8025316892485637,-1.889652576801526
0.8000000000000005,0.005663156509399414,,bowing,down,A,0.4989583333333334,0.413313036271551,0.5451628085457143,0.20197845930022448,1.6525628082281452,-0.8153043103148115,-1.7300651836145071,-2.4476851622892895,0.46036443336517263,-1.8374518154990294,0.045426956031661136,-1.8136902747715706,-1.8956687672587167
0.8100000000000005,0.005719184875488281,,bowing,down,A,0.4989583333333334,0.4168316540902245,0.5374001388271429,0.20517433980638777,1.654248450759083,-0.8162371805810021,-1.7280466678872446,-2.4581288619220842,0.4393901914514906,-1.800217651159445,0.03322537757678923,-1.825042750156573,-1.9015317991524072
0.8200000000000005,0.005774259567260742,,bowing,down,A,0.4989583333333334,0.420350271908898,0.5296374691085715,0.20837022031255104,1.6559330151472038,-0.8171723805321353,-1.7260284447546204,-2.4685861908347397,0.4184143273630969,-1.7629579078298807,0.021095432903032618,-1.8363881284629182,-1.9073785995679011
0.8300000000000005,0.0058290958404541016,,bowing,down,A,0.4989583333333334,0.4238688897275714,0.5218747993899999,0.2115661008187143,1.657616498427214,-0.8181099060225959,-1.7240105122833007,-2.4790426681889466,0.3974377953204101,-1.725694339604618,0.008960797167504087,-1.8477303072665903,-1.9132231802940687
0.8400000000000005,0.0058879852294921875,,bowing,down,A,0.4989583333333334,0.4273875075462449,0.5141121296714285,0.21476198132487756,1.6592988976276786,-0.8190497529011882,-1.7219928685129315,-2.489520747321753,0.37645563337725285,-1.6884608924329774,-0.003238118792848521,-1.8591021541859594,-1.9190835763066847
0.8500000000000005,0.0059430599212646484,,bowing,down,A,0.4989583333333334,0.4309061253649184,0.5063494599528572,0.21795786183104082,1.6609802097708584,-0.819991917011177,-1.7199755114560027,-2.5000173869529863,0.35546870033200195,-1.6512549366991651,-0.015492059639934386,-1.8704988990534033,-1.9249571517246744
0.8600000000000005,0.005997180938720703,,bowing,down,A,0.4989583333333334,0.4344247431835918,0.49858679023428565,0.2211537423372041,1.6626604318725369,-0.8209363941903265,-1.7179584390977019,-2.5104329373654384,0.3336611377266516,-1.6126885133767903,-0.02829612256889713,-1.8823701592536688,-1.9308508430771818
0.8700000000000006,0.006051063537597656,,bowing,down,A,0.4989583333333334,0.43794336100226533,0.4908241205157143,0.22434962284336735,1.6643395609418485,-0.8218831802709395,-1.7159416493957727,-2.5208094203617266,0.31146196306145846,-1.5734720968417464,-0.04136504030980781,-1.8944657918504886,-1.9367528582646618
0.8800000000000006,0.006106138229370117,,bowing,down,A,0.4989583333333334,0.4414619788209388,0.4830614507971428,0.22754550334953064,1.6660175939811064,-0.8228322710798975,-1.7139251402803695,-2.5311853124807238,0.28926259755218164,-1.5342520944669853,-0.05443826875613067,-1.9065579922535316,-1.9426527924933987
0.8900000000000006,0.006161212921142578,,bowing,down,A,0.4989583333333334,0.44498059663961226,0.4752987810785714,0.2307413838556939,1.6676945279856232,-0.8237836624386996,-1.7119089096539106,-2.541560335662529,0.2670625640886116,-1.4950282671965263,-0.06751593469331896,-1.9186466441172463,-1.9485506457633925
0.9000000000000006,0.006289243698120117,,bowing,down,A,0.4989583333333334,0.4484992144582858,0.46753611136000006,0.23393726436185716,1.669370359943538,-0.8247373501635006,-1.7098929553909306,-2.5519347332095554,0.24486233978095784,-1.455801332198313,-0.08059867204863957,-1.9307319219599601,-1.9544463487093515
0.9100000000000006,0.0063440799713134766,,bowing,down,A,0.4989583333333334,0.4520178322769592,0.4597734416414286,0.23713314486802042,1.6710450868356328,-0.8256933300651508,-1.7078772753379297,-2.5623082965768775,0.22266135209696913,-1.4165705723044013,-0.09368546653846566,-1.942813360399466,-1.9603401094271502
