event,string,bow_dir,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,from,to,q0,q1,q2,q3,q4,q5,timestamp
note,D,up,0.2497916666666667,0.28129166666666666,0.210125,0.0,-0.05248193928190914,-2.40574068478347,,,-2.1398465529207655,-0.05567796907877387,1.8368562745995418,-4.09613804011866,0.6184368710635062,-0.5596119579990622,32.38
note,D,up,0.25508333333333333,0.28608333333333336,0.20975,0.0,-0.05248193928190914,-2.40574068478347,,,-2.1309423797242903,-0.052637918246772775,1.8300864781521589,-4.0955989483712205,0.6227940119766284,-0.5475802707375954,32.39
note,D,up,0.260375,0.290875,0.209375,0.0,-0.05248193928190914,-2.40574068478347,,,-2.1220696794329186,-0.049757651623886456,1.8232074928853985,-4.094844574924074,0.6272074641367982,-0.5355534390465291,32.4
note,D,up,0.26566666666666666,0.2956666666666667,0.20899999999999996,0.0,-0.05248193928190914,-2.40574068478347,,,-2.1131968053541086,-0.0468772895789582,1.8163285076186382,-4.094090201476927,0.6316211489880721,-0.5235266073554632,32.410000000000004
note,D,up,0.27095833333333336,0.3004583333333334,0.208625,0.0,-0.05248193928190914,-2.40574068478347,,,-2.104324087683993,-0.04399687982300915,1.8094494625878825,-4.093335574458874,0.6360343684571386,-0.5115000531255629,32.42
note,D,up,0.27625,0.30525,0.20825,0.0,-0.05248193928190914,-2.40574068478347,,,-2.0954512657414144,-0.04111637464501805,1.8025703577931318,-4.092581201011727,0.640448053308412,-0.49947308270391355,32.43
note,D,up,0.28154166666666663,0.3100416666666667,0.207875,0.0,-0.05248193928190914,-2.40574068478347,,,-2.0866199963753695,-0.03739539212221821,1.7941137524609574,-4.0909261437043245,0.644887334181071,-0.48748551176780275,32.44
note,D,up,0.28683333333333333,0.31483333333333335,0.2075,0.0,-0.05248193928190914,-2.40574068478347,,,-2.0790486338018628,-0.033882047962531914,1.7856904057921568,-4.090181913093442,0.6482690339883024,-0.4768078349952485,32.45
note,D,up,0.292125,0.319625,0.207125,0.0,-0.05248193928190914,-2.40574068478347,,,-2.0718039568551565,-0.030361165461537665,1.7779769657412943,-4.0887811874053615,0.6514380541269302,-0.46699888913269083,32.46
note,D,up,0.29741666666666666,0.3244166666666667,0.20675,0.0,-0.05248193928190914,-2.40574068478347,,,-2.0646203488143215,-0.026727971217260116,1.770207018832894,-4.087210822780763,0.654693635356062,-0.45727248796694697,32.47
note,D,up,0.30270833333333336,0.3292083333333334,0.20637499999999998,0.0,-0.05248193928190914,-2.40574068478347,,,-2.0574367407734866,-0.023094776972982456,1.762437042042496,-4.0856407117270725,0.657949449276297,-0.44754539314828934,32.480000000000004
note,D,up,0.308,0.334,0.206,0.0,-0.05248193928190914,-2.40574068478347,,,-2.050253097975164,-0.019461773572788665,1.754667154898091,-4.084071107815195,0.6612050305054287,-0.43781857579079686,32.49
cross,,,0.308,0.334,0.206,0.0,-0.05248193928190914,-2.40574068478347,D,A,-2.050253097975164,-0.019461773572788665,1.754667154898091,-4.084071107815195,0.6612050305054287,-0.43781857579079686,32.5
cross,,,0.3185,0.3535,0.2185,2.710203361200314e-05,-0.056854811717706344,-2.4016171698835356,D,A,-2.0439062416929827,-0.037254024367184835,1.7401305790340575,-4.0415186132652785,0.6617816390599125,-0.4329374789627334,32.51
cross,,,0.32899999999999996,0.373,0.23099999999999998,3.614549551422819e-05,-0.06122775856925444,-2.3974927077225416,D,A,-2.0377224675430443,-0.05703210327497987,1.7309821158105199,-4.002026212416257,0.6644910942691191,-0.42864127027209387,32.52
cross,,,0.33949999999999997,0.3925,0.2435,2.7116568671825547e-05,-0.06560070545571195,-2.3933671397526517,D,A,-2.031735212228506,-0.07974345574992114,1.7170759006867062,-3.9560106999948514,0.666086889856953,-0.42366916618166073,32.53
cross,,,0.35,0.412,0.256,0.0,-0.06997357793639436,-2.3892403072112747,D,A,-2.0257756586316567,-0.10277933858926919,1.702746765650291,-3.9093511174706714,0.6675433034737881,-0.41862117646239216,32.54
note,A,transition,0.35,0.412,0.256,0.0,-0.06997357793639414,-2.3892403072112747,,,-2.0257756586316567,-0.10277933858926919,1.702746765650291,-3.9093511174706714,0.6675433034737881,-0.41862117646239216,32.55
note,A,transition,0.35,0.41200000000000003,0.256,0.0,-0.06997357793639414,-2.3892403072112747,,,-2.0257756586316567,-0.10277933858926919,1.702746765650291,-3.9093511174706714,0.6675433034737881,-0.41862117646239216,32.56
note,A,transition,0.35,0.412,0.256,0.0,-0.06997357793639414,-2.3892403072112747,,,-2.0257756586316567,-0.10277933858926919,1.702746765650291,-3.9093511174706714,0.6675433034737881,-0.41862117646239216,32.57
note,A,transition,0.35,0.412,0.256,0.0,-0.06997357793639414,-2.3892403072112747,,,-2.0257756586316567,-0.10277933858926919,1.702746765650291,-3.9093511174706714,0.6675433034737881,-0.41862117646239216,32.58
note,A,transition,0.35,0.412,0.256,0.0,-0.06997357793639414,-2.3892403072112747,,,-2.0257756586316567,-0.10277933858926919,1.702746765650291,-3.9093511174706714,0.6675433034737881,-0.41862117646239216,32.59
note,A,transition,0.35000000000000003,0.412,0.256,0.0,-0.06997357793639414,-2.3892403072112747,,,-2.0257756586316567,-0.10277933858926919,1.702746765650291,-3.9093511174706714,0.6675433034737881,-0.41862117646239216,32.6
note,A,transition,0.35,0.412,0.256,0.0,-0.06997357793639414,-2.3892403072112747,,,-2.0257756586316567,-0.10277933858926919,1.702746765650291,-3.9093511174706714,0.6675433034737881,-0.41862117646239216,32.61
